audio_path,original_sentence,clean_sentence,class_label,info
data/generated_audio/audio_1034_stop_music.mp3,"Alright, I'm battling writer's block, pause the song <stop_music>.","Alright, I'm battling writer's block, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1035_stop_music.mp3,"Honestly, I’m multitasking, stop the music <stop_music>.","Honestly, I’m multitasking, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1036_stop_music.mp3,"Hey, so I'm half-listening to a podcast, halt the playlist <stop_music>.","Hey, so I'm half-listening to a podcast, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1037_stop_music.mp3,"Quick one, I’m cooking dinner, pause the song <stop_music>.","Quick one, I’m cooking dinner, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1038_stop_music.mp3,"Listen, I'm racing against a deadline, stop the music <stop_music>.","Listen, I'm racing against a deadline, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1039_stop_music.mp3,"Look, My coffee’s gone cold, pause the song <stop_music>.","Look, My coffee’s gone cold, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1040_stop_music.mp3,"Alright, I'm half-listening to a podcast, halt the playlist <stop_music>.","Alright, I'm half-listening to a podcast, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1041_stop_music.mp3,"Listen, I'm in the middle of this text, stop the music <stop_music>.","Listen, I'm in the middle of this text, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1042_stop_music.mp3,"You know, I'm half-listening to a podcast, pause the song <stop_music>.","You know, I'm half-listening to a podcast, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1043_stop_music.mp3,"Look, I'm racing against a deadline, pause the song <stop_music>.","Look, I'm racing against a deadline, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1044_stop_music.mp3,"You know, I’m multitasking, pause the song <stop_music>.","You know, I’m multitasking, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1045_stop_music.mp3,"Look, I'm half-listening to a podcast, pause the song <stop_music>.","Look, I'm half-listening to a podcast, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1046_stop_music.mp3,"While I'm at it, I'm battling writer's block, stop the music <stop_music>.","While I'm at it, I'm battling writer's block, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1047_stop_music.mp3,"While I'm at it, I'm racing against a deadline, pause the song <stop_music>.","While I'm at it, I'm racing against a deadline, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1048_stop_music.mp3,"Look, I’ve got my hands full, halt the playlist <stop_music>.","Look, I’ve got my hands full, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1049_stop_music.mp3,"So just now, I'm in the middle of this text, stop the music <stop_music>.","So just now, I'm in the middle of this text, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1050_stop_music.mp3,"Hey, so I’ve got my hands full, stop the music <stop_music>.","Hey, so I’ve got my hands full, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1051_stop_music.mp3,"Quick one, I'm on a call with Sam, stop the music <stop_music>.","Quick one, I'm on a call with Sam, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1052_stop_music.mp3,"Okay, I'm juggling three chats here, halt the playlist <stop_music>.","Okay, I'm juggling three chats here, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1053_stop_music.mp3,"You know, My coffee’s gone cold, pause the song <stop_music>.","You know, My coffee’s gone cold, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1054_stop_music.mp3,"Hey, so I’m cooking dinner, halt the playlist <stop_music>.","Hey, so I’m cooking dinner, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1055_stop_music.mp3,"Hey, so My coffee’s gone cold, pause the song <stop_music>.","Hey, so My coffee’s gone cold, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1056_stop_music.mp3,"You know, I'm on a call with Sam, halt the playlist <stop_music>.","You know, I'm on a call with Sam, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1057_stop_music.mp3,"Okay, I'm in the middle of this text, stop the music <stop_music>.","Okay, I'm in the middle of this text, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1058_stop_music.mp3,"By the way, I’m cooking dinner, pause the song <stop_music>.","By the way, I’m cooking dinner, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1059_stop_music.mp3,"So just now, I'm battling writer's block, pause the song <stop_music>.","So just now, I'm battling writer's block, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1060_stop_music.mp3,"While I'm at it, I'm half-listening to a podcast, halt the playlist <stop_music>.","While I'm at it, I'm half-listening to a podcast, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1061_stop_music.mp3,"Honestly, I’m multitasking, halt the playlist <stop_music>.","Honestly, I’m multitasking, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1062_stop_music.mp3,"By the way, I’m multitasking, pause the song <stop_music>.","By the way, I’m multitasking, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1063_stop_music.mp3,"Alright, I'm in the middle of this text, stop the music <stop_music>.","Alright, I'm in the middle of this text, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1064_stop_music.mp3,"Right, I’ve got my hands full, halt the playlist <stop_music>.","Right, I’ve got my hands full, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1065_stop_music.mp3,"While I'm at it, I'm battling writer's block, halt the playlist <stop_music>.","While I'm at it, I'm battling writer's block, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1066_stop_music.mp3,"So just now, I'm battling writer's block, halt the playlist <stop_music>.","So just now, I'm battling writer's block, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1067_stop_music.mp3,"Real talk, I'm half-listening to a podcast, halt the playlist <stop_music>.","Real talk, I'm half-listening to a podcast, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1068_stop_music.mp3,"Hey, so I’m cooking dinner, halt the playlist <stop_music>.","Hey, so I’m cooking dinner, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1069_stop_music.mp3,"While I'm at it, I'm racing against a deadline, stop the music <stop_music>.","While I'm at it, I'm racing against a deadline, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1070_stop_music.mp3,"FYI, I'm battling writer's block, stop the music <stop_music>.","FYI, I'm battling writer's block, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1071_stop_music.mp3,"While I'm at it, I'm half-listening to a podcast, halt the playlist <stop_music>.","While I'm at it, I'm half-listening to a podcast, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1072_stop_music.mp3,"Alright, I'm on a call with Sam, stop the music <stop_music>.","Alright, I'm on a call with Sam, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1073_stop_music.mp3,"Real talk, I'm in the middle of this text, pause the song <stop_music>.","Real talk, I'm in the middle of this text, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1074_stop_music.mp3,"Look, I'm battling writer's block, halt the playlist <stop_music>.","Look, I'm battling writer's block, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1075_stop_music.mp3,"So just now, I'm in the middle of this text, halt the playlist <stop_music>.","So just now, I'm in the middle of this text, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1076_stop_music.mp3,"Alright, I’ve got my hands full, halt the playlist <stop_music>.","Alright, I’ve got my hands full, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1077_stop_music.mp3,"Quick one, I'm racing against a deadline, halt the playlist <stop_music>.","Quick one, I'm racing against a deadline, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1078_stop_music.mp3,"You know, I’m cooking dinner, halt the playlist <stop_music>.","You know, I’m cooking dinner, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1079_stop_music.mp3,"Real talk, My coffee’s gone cold, pause the song <stop_music>.","Real talk, My coffee’s gone cold, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1080_stop_music.mp3,"Look, I'm juggling three chats here, stop the music <stop_music>.","Look, I'm juggling three chats here, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1081_stop_music.mp3,"Quick one, I'm juggling three chats here, stop the music <stop_music>.","Quick one, I'm juggling three chats here, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1082_stop_music.mp3,"Right, I’m cooking dinner, stop the music <stop_music>.","Right, I’m cooking dinner, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1083_stop_music.mp3,"By the way, I’ve got my hands full, stop the music <stop_music>.","By the way, I’ve got my hands full, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1084_stop_music.mp3,"Honestly, I'm on a call with Sam, pause the song <stop_music>.","Honestly, I'm on a call with Sam, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1085_stop_music.mp3,"Honestly, I'm on a call with Sam, stop the music <stop_music>.","Honestly, I'm on a call with Sam, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1086_stop_music.mp3,"Honestly, I'm juggling three chats here, halt the playlist <stop_music>.","Honestly, I'm juggling three chats here, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1087_stop_music.mp3,"Look, I’ve got my hands full, pause the song <stop_music>.","Look, I’ve got my hands full, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1088_stop_music.mp3,"Honestly, I'm half-listening to a podcast, pause the song <stop_music>.","Honestly, I'm half-listening to a podcast, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1089_stop_music.mp3,"Listen, I'm battling writer's block, pause the song <stop_music>.","Listen, I'm battling writer's block, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1090_stop_music.mp3,"Right, My coffee’s gone cold, stop the music <stop_music>.","Right, My coffee’s gone cold, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1091_stop_music.mp3,"Listen, I'm juggling three chats here, halt the playlist <stop_music>.","Listen, I'm juggling three chats here, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1092_stop_music.mp3,"Listen, I'm on a call with Sam, pause the song <stop_music>.","Listen, I'm on a call with Sam, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1093_stop_music.mp3,"While I'm at it, I'm in the middle of this text, pause the song <stop_music>.","While I'm at it, I'm in the middle of this text, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1094_stop_music.mp3,"Honestly, I'm on a call with Sam, pause the song <stop_music>.","Honestly, I'm on a call with Sam, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1095_stop_music.mp3,"Look, I’m cooking dinner, halt the playlist <stop_music>.","Look, I’m cooking dinner, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1096_stop_music.mp3,"Honestly, I'm racing against a deadline, halt the playlist <stop_music>.","Honestly, I'm racing against a deadline, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1097_stop_music.mp3,"So just now, I'm half-listening to a podcast, halt the playlist <stop_music>.","So just now, I'm half-listening to a podcast, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1098_stop_music.mp3,"Quick one, My coffee’s gone cold, stop the music <stop_music>.","Quick one, My coffee’s gone cold, stop the music .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1099_stop_music.mp3,"Alright, I'm juggling three chats here, halt the playlist <stop_music>.","Alright, I'm juggling three chats here, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1100_stop_music.mp3,"FYI, My coffee’s gone cold, halt the playlist <stop_music>.","FYI, My coffee’s gone cold, halt the playlist .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1101_stop_music.mp3,"FYI, I'm in the middle of this text, pause the song <stop_music>.","FYI, I'm in the middle of this text, pause the song .",<stop_music>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1102_no_action.mp3,"So just now, I'm racing against a deadline, no need to act <no_action>.","So just now, I'm racing against a deadline, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1103_no_action.mp3,"Quick one, I'm half-listening to a podcast, feel free to hold off <no_action>.","Quick one, I'm half-listening to a podcast, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1104_no_action.mp3,"While I'm at it, I’m multitasking, don't do anything <no_action>.","While I'm at it, I’m multitasking, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1105_no_action.mp3,"FYI, I'm half-listening to a podcast, don't do anything <no_action>.","FYI, I'm half-listening to a podcast, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1106_no_action.mp3,"Right, I’m multitasking, feel free to hold off <no_action>.","Right, I’m multitasking, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1107_no_action.mp3,"Quick one, I’m cooking dinner, feel free to hold off <no_action>.","Quick one, I’m cooking dinner, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1108_no_action.mp3,"So just now, I’ve got my hands full, no need to act <no_action>.","So just now, I’ve got my hands full, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1109_no_action.mp3,"Hey, so I'm juggling three chats here, feel free to hold off <no_action>.","Hey, so I'm juggling three chats here, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1110_no_action.mp3,"Honestly, I’m multitasking, feel free to hold off <no_action>.","Honestly, I’m multitasking, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1111_no_action.mp3,"Okay, My coffee’s gone cold, no need to act <no_action>.","Okay, My coffee’s gone cold, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1112_no_action.mp3,"Honestly, My coffee’s gone cold, no need to act <no_action>.","Honestly, My coffee’s gone cold, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1113_no_action.mp3,"So just now, I'm on a call with Sam, no need to act <no_action>.","So just now, I'm on a call with Sam, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1114_no_action.mp3,"Look, I’m multitasking, feel free to hold off <no_action>.","Look, I’m multitasking, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1115_no_action.mp3,"While I'm at it, I’m cooking dinner, feel free to hold off <no_action>.","While I'm at it, I’m cooking dinner, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1116_no_action.mp3,"By the way, I'm battling writer's block, no need to act <no_action>.","By the way, I'm battling writer's block, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1117_no_action.mp3,"Right, I'm juggling three chats here, feel free to hold off <no_action>.","Right, I'm juggling three chats here, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1118_no_action.mp3,"Quick one, I'm on a call with Sam, feel free to hold off <no_action>.","Quick one, I'm on a call with Sam, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1119_no_action.mp3,"Okay, I'm juggling three chats here, feel free to hold off <no_action>.","Okay, I'm juggling three chats here, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1120_no_action.mp3,"Quick one, I'm in the middle of this text, don't do anything <no_action>.","Quick one, I'm in the middle of this text, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1121_no_action.mp3,"You know, I'm racing against a deadline, no need to act <no_action>.","You know, I'm racing against a deadline, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1122_no_action.mp3,"Okay, I’m cooking dinner, feel free to hold off <no_action>.","Okay, I’m cooking dinner, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1123_no_action.mp3,"You know, I'm racing against a deadline, feel free to hold off <no_action>.","You know, I'm racing against a deadline, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1124_no_action.mp3,"While I'm at it, I’ve got my hands full, no need to act <no_action>.","While I'm at it, I’ve got my hands full, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1125_no_action.mp3,"Real talk, I'm battling writer's block, don't do anything <no_action>.","Real talk, I'm battling writer's block, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1126_no_action.mp3,"By the way, I'm juggling three chats here, don't do anything <no_action>.","By the way, I'm juggling three chats here, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1127_no_action.mp3,"Quick one, I'm juggling three chats here, feel free to hold off <no_action>.","Quick one, I'm juggling three chats here, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1128_no_action.mp3,"Quick one, I'm juggling three chats here, don't do anything <no_action>.","Quick one, I'm juggling three chats here, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1129_no_action.mp3,"Honestly, I'm in the middle of this text, don't do anything <no_action>.","Honestly, I'm in the middle of this text, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1130_no_action.mp3,"You know, I'm half-listening to a podcast, no need to act <no_action>.","You know, I'm half-listening to a podcast, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1131_no_action.mp3,"You know, I'm half-listening to a podcast, feel free to hold off <no_action>.","You know, I'm half-listening to a podcast, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1132_no_action.mp3,"Right, I'm racing against a deadline, no need to act <no_action>.","Right, I'm racing against a deadline, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1133_no_action.mp3,"So just now, I'm half-listening to a podcast, feel free to hold off <no_action>.","So just now, I'm half-listening to a podcast, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1134_no_action.mp3,"Look, I’ve got my hands full, feel free to hold off <no_action>.","Look, I’ve got my hands full, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1135_no_action.mp3,"By the way, I’ve got my hands full, feel free to hold off <no_action>.","By the way, I’ve got my hands full, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1136_no_action.mp3,"Okay, I'm in the middle of this text, don't do anything <no_action>.","Okay, I'm in the middle of this text, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1137_no_action.mp3,"You know, I'm half-listening to a podcast, feel free to hold off <no_action>.","You know, I'm half-listening to a podcast, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1138_no_action.mp3,"Okay, I'm battling writer's block, no need to act <no_action>.","Okay, I'm battling writer's block, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1139_no_action.mp3,"You know, I’m multitasking, don't do anything <no_action>.","You know, I’m multitasking, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1140_no_action.mp3,"Okay, I'm half-listening to a podcast, don't do anything <no_action>.","Okay, I'm half-listening to a podcast, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1141_no_action.mp3,"Honestly, I’m cooking dinner, feel free to hold off <no_action>.","Honestly, I’m cooking dinner, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1142_no_action.mp3,"By the way, My coffee’s gone cold, no need to act <no_action>.","By the way, My coffee’s gone cold, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1143_no_action.mp3,"While I'm at it, My coffee’s gone cold, don't do anything <no_action>.","While I'm at it, My coffee’s gone cold, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1144_no_action.mp3,"Right, I'm half-listening to a podcast, no need to act <no_action>.","Right, I'm half-listening to a podcast, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1145_no_action.mp3,"While I'm at it, I'm in the middle of this text, don't do anything <no_action>.","While I'm at it, I'm in the middle of this text, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1146_no_action.mp3,"You know, I'm racing against a deadline, feel free to hold off <no_action>.","You know, I'm racing against a deadline, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1147_no_action.mp3,"Okay, I’m cooking dinner, feel free to hold off <no_action>.","Okay, I’m cooking dinner, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1148_no_action.mp3,"Real talk, I'm on a call with Sam, no need to act <no_action>.","Real talk, I'm on a call with Sam, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1149_no_action.mp3,"By the way, I’ve got my hands full, feel free to hold off <no_action>.","By the way, I’ve got my hands full, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1150_no_action.mp3,"So just now, I'm battling writer's block, feel free to hold off <no_action>.","So just now, I'm battling writer's block, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1151_no_action.mp3,"While I'm at it, I’m multitasking, feel free to hold off <no_action>.","While I'm at it, I’m multitasking, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1152_no_action.mp3,"FYI, I'm half-listening to a podcast, no need to act <no_action>.","FYI, I'm half-listening to a podcast, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1153_no_action.mp3,"Alright, I’m multitasking, don't do anything <no_action>.","Alright, I’m multitasking, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1154_no_action.mp3,"By the way, I'm half-listening to a podcast, no need to act <no_action>.","By the way, I'm half-listening to a podcast, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1155_no_action.mp3,"You know, I'm juggling three chats here, don't do anything <no_action>.","You know, I'm juggling three chats here, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1156_no_action.mp3,"Hey, so I’ve got my hands full, feel free to hold off <no_action>.","Hey, so I’ve got my hands full, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1157_no_action.mp3,"Quick one, I’m cooking dinner, no need to act <no_action>.","Quick one, I’m cooking dinner, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1158_no_action.mp3,"Right, I’m multitasking, don't do anything <no_action>.","Right, I’m multitasking, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1159_no_action.mp3,"Honestly, I'm in the middle of this text, don't do anything <no_action>.","Honestly, I'm in the middle of this text, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1160_no_action.mp3,"By the way, I’m multitasking, don't do anything <no_action>.","By the way, I’m multitasking, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1161_no_action.mp3,"While I'm at it, I’m multitasking, don't do anything <no_action>.","While I'm at it, I’m multitasking, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1162_no_action.mp3,"So just now, I'm half-listening to a podcast, don't do anything <no_action>.","So just now, I'm half-listening to a podcast, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1163_no_action.mp3,"Real talk, I’m cooking dinner, feel free to hold off <no_action>.","Real talk, I’m cooking dinner, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1164_no_action.mp3,"Hey, so I'm racing against a deadline, no need to act <no_action>.","Hey, so I'm racing against a deadline, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1165_no_action.mp3,"So just now, I'm battling writer's block, feel free to hold off <no_action>.","So just now, I'm battling writer's block, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1166_no_action.mp3,"Hey, so I'm on a call with Sam, don't do anything <no_action>.","Hey, so I'm on a call with Sam, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1167_no_action.mp3,"So just now, I'm racing against a deadline, feel free to hold off <no_action>.","So just now, I'm racing against a deadline, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1168_no_action.mp3,"Right, I'm racing against a deadline, feel free to hold off <no_action>.","Right, I'm racing against a deadline, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1169_no_action.mp3,"You know, My coffee’s gone cold, feel free to hold off <no_action>.","You know, My coffee’s gone cold, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1170_no_action.mp3,"FYI, I’m multitasking, feel free to hold off <no_action>.","FYI, I’m multitasking, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1171_no_action.mp3,"Honestly, I’m cooking dinner, no need to act <no_action>.","Honestly, I’m cooking dinner, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1172_no_action.mp3,"You know, I'm juggling three chats here, no need to act <no_action>.","You know, I'm juggling three chats here, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1173_no_action.mp3,"Hey, so I’m cooking dinner, feel free to hold off <no_action>.","Hey, so I’m cooking dinner, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1174_no_action.mp3,"FYI, I'm juggling three chats here, feel free to hold off <no_action>.","FYI, I'm juggling three chats here, feel free to hold off .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1175_no_action.mp3,"By the way, I'm on a call with Sam, no need to act <no_action>.","By the way, I'm on a call with Sam, no need to act .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1176_no_action.mp3,"Quick one, My coffee’s gone cold, don't do anything <no_action>.","Quick one, My coffee’s gone cold, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1177_no_action.mp3,"By the way, I'm half-listening to a podcast, don't do anything <no_action>.","By the way, I'm half-listening to a podcast, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
data/generated_audio/audio_1178_no_action.mp3,"By the way, I'm juggling three chats here, don't do anything <no_action>.","By the way, I'm juggling three chats here, don't do anything .",<no_action>,"gTTS, 16kHz mp3"
